,loss,accuracy,precision,auc,recall,true_positives,true_negatives,false_positives,false_negatives,val_loss,val_accuracy,val_precision,val_auc,val_recall,val_true_positives,val_true_negatives,val_false_positives,val_false_negatives
41,0.26343250274658203,0.8982869386672974,0.9272727370262146,0.9442933797836304,0.7208480834960938,204.0,635.0,16.0,79.0,0.20713874697685242,0.9223300814628601,1.0,0.9724462032318115,0.7419354915618896,23.0,72.0,0.0,8.0
42,0.21296635270118713,0.9207708835601807,0.9336099624633789,0.9616978764533997,0.7950530052185059,225.0,635.0,16.0,58.0,0.17249788343906403,0.9320388436317444,1.0,0.9782705903053284,0.774193525314331,24.0,72.0,0.0,7.0
43,0.2351100742816925,0.9111348986625671,0.9237288236618042,0.9544707536697388,0.7703180313110352,218.0,633.0,18.0,65.0,0.1804634928703308,0.9223300814628601,1.0,0.9753584265708923,0.7419354915618896,23.0,72.0,0.0,8.0
44,0.27433913946151733,0.8950749635696411,0.8806584477424622,0.9412402510643005,0.7561837434768677,214.0,622.0,29.0,69.0,0.2389376312494278,0.9223300814628601,1.0,0.9742383360862732,0.7419354915618896,23.0,72.0,0.0,8.0
45,0.2554246783256531,0.9100642204284668,0.9128630757331848,0.946242094039917,0.7773851752281189,220.0,630.0,21.0,63.0,0.18344810605049133,0.9223300814628601,1.0,0.9746864438056946,0.7419354915618896,23.0,72.0,0.0,8.0
46,0.23425951600074768,0.9132762551307678,0.9279661178588867,0.9564545154571533,0.7738515734672546,219.0,634.0,17.0,64.0,0.19463999569416046,0.9223300814628601,1.0,0.9742382764816284,0.7419354915618896,23.0,72.0,0.0,8.0
47,0.2043876349925995,0.9143468737602234,0.943231463432312,0.9670200347900391,0.7632508873939514,216.0,638.0,13.0,67.0,0.20210981369018555,0.9514563083648682,1.0,0.9816308617591858,0.8387096524238586,26.0,72.0,0.0,5.0
48,0.2765224874019623,0.9111348986625671,0.9032257795333862,0.9336004257202148,0.7915194630622864,224.0,627.0,24.0,59.0,0.20122301578521729,0.9223300814628601,1.0,0.963485598564148,0.7419354915618896,23.0,72.0,0.0,8.0
49,0.25311267375946045,0.902569591999054,0.9210526347160339,0.9460520148277283,0.7420494556427002,210.0,633.0,18.0,73.0,0.20610031485557556,0.9223300814628601,1.0,0.958781361579895,0.7419354915618896,23.0,72.0,0.0,8.0
50,0.22744333744049072,0.9111348986625671,0.9201680421829224,0.9575429558753967,0.7738515734672546,219.0,632.0,19.0,64.0,0.18461592495441437,0.9223300814628601,1.0,0.9713261723518372,0.7419354915618896,23.0,72.0,0.0,8.0
51,0.2777261734008789,0.9122055768966675,0.9036144614219666,0.9375219345092773,0.7950530052185059,225.0,627.0,24.0,58.0,0.22571471333503723,0.9223300814628601,1.0,0.9695340394973755,0.7419354915618896,23.0,72.0,0.0,8.0
52,0.2487994134426117,0.9122055768966675,0.9135802388191223,0.9472107887268066,0.7844523191452026,222.0,630.0,21.0,61.0,0.2225639373064041,0.9223300814628601,1.0,0.972670316696167,0.7419354915618896,23.0,72.0,0.0,8.0
53,0.2263256460428238,0.9132762551307678,0.9353448152542114,0.9556620717048645,0.7667844295501709,217.0,636.0,15.0,66.0,0.21250267326831818,0.9417475461959839,0.9629629850387573,0.9791666865348816,0.8387096524238586,26.0,71.0,1.0,5.0
54,0.22725987434387207,0.9175589084625244,0.9256198406219482,0.9570543766021729,0.7915194630622864,224.0,633.0,18.0,59.0,0.1915387213230133,0.9223300814628601,1.0,0.9699820876121521,0.7419354915618896,23.0,72.0,0.0,8.0
55,0.23080584406852722,0.91862952709198,0.9404255151748657,0.9542535543441772,0.7809187173843384,221.0,637.0,14.0,62.0,0.2018709033727646,0.9223300814628601,1.0,0.964829683303833,0.7419354915618896,23.0,72.0,0.0,8.0
56,0.23226618766784668,0.91862952709198,0.9404255151748657,0.9518219828605652,0.7809187173843384,221.0,637.0,14.0,62.0,0.19731618463993073,0.9320388436317444,1.0,0.9728942513465881,0.774193525314331,24.0,72.0,0.0,7.0
57,0.21261738240718842,0.9164882302284241,0.9288703203201294,0.9617115259170532,0.7844523191452026,222.0,634.0,17.0,61.0,0.20791402459144592,0.9223300814628601,1.0,0.9737902879714966,0.7419354915618896,23.0,72.0,0.0,8.0
58,0.224272683262825,0.9250535368919373,0.949367105960846,0.9547176957130432,0.7950530052185059,225.0,639.0,12.0,58.0,0.1674453765153885,0.9320388436317444,1.0,0.9731183648109436,0.774193525314331,24.0,72.0,0.0,7.0
59,0.21326543390750885,0.9154175519943237,0.9396551847457886,0.9605389833450317,0.7703180313110352,218.0,637.0,14.0,65.0,0.18660293519496918,0.9223300814628601,1.0,0.9782706499099731,0.7419354915618896,23.0,72.0,0.0,8.0
60,0.23533979058265686,0.9132762551307678,0.9105691313743591,0.957200825214386,0.7915194630622864,224.0,629.0,22.0,59.0,0.24162185192108154,0.9223300814628601,1.0,0.9767025709152222,0.7419354915618896,23.0,72.0,0.0,8.0
61,0.2187163233757019,0.9250535368919373,0.9346938729286194,0.959000289440155,0.8091872930526733,229.0,635.0,16.0,54.0,0.19990287721157074,0.9223300814628601,1.0,0.9798387289047241,0.7419354915618896,23.0,72.0,0.0,8.0
62,0.22420436143875122,0.9175589084625244,0.9291666746139526,0.9593286514282227,0.7879858613014221,223.0,634.0,17.0,60.0,0.19860181212425232,0.9223300814628601,1.0,0.9840949177742004,0.7419354915618896,23.0,72.0,0.0,8.0
63,0.2021183967590332,0.9282655119895935,0.9285714030265808,0.9653862118721008,0.8268551230430603,234.0,633.0,18.0,49.0,0.17441046237945557,0.9514563083648682,1.0,0.9814068675041199,0.8387096524238586,26.0,72.0,0.0,5.0
64,0.1966116726398468,0.9229121804237366,0.9271255135536194,0.9700217843055725,0.8091872930526733,229.0,633.0,18.0,54.0,0.17630457878112793,0.9223300814628601,1.0,0.9773744940757751,0.7419354915618896,23.0,72.0,0.0,8.0
65,0.19514794647693634,0.9304068684577942,0.9467213153839111,0.9649385213851929,0.8162544369697571,231.0,638.0,13.0,52.0,0.1712419092655182,0.9223300814628601,1.0,0.9773746132850647,0.7419354915618896,23.0,72.0,0.0,8.0
66,0.18412937223911285,0.9271948337554932,0.957446813583374,0.9735932946205139,0.7950530052185059,225.0,641.0,10.0,58.0,0.20471543073654175,0.9417475461959839,1.0,0.9818548560142517,0.8064516186714172,25.0,72.0,0.0,6.0
67,0.19065245985984802,0.9304068684577942,0.9504132270812988,0.9682304859161377,0.8127208352088928,230.0,639.0,12.0,53.0,0.17571017146110535,0.9223300814628601,1.0,0.9791666865348816,0.7419354915618896,23.0,72.0,0.0,8.0
68,0.2112203985452652,0.9250535368919373,0.9531915187835693,0.9619747996330261,0.7915194630622864,224.0,640.0,11.0,59.0,0.16474860906600952,0.9223300814628601,1.0,0.980286717414856,0.7419354915618896,23.0,72.0,0.0,8.0
69,0.22876164317131042,0.9229121804237366,0.8892989158630371,0.9568806886672974,0.851590096950531,241.0,621.0,30.0,42.0,0.19912901520729065,0.9223300814628601,1.0,0.9706541299819946,0.7419354915618896,23.0,72.0,0.0,8.0
70,0.2098388373851776,0.9250535368919373,0.9277108311653137,0.9631391167640686,0.8162544369697571,231.0,633.0,18.0,52.0,0.176156148314476,0.9223300814628601,1.0,0.9782705307006836,0.7419354915618896,23.0,72.0,0.0,8.0
71,0.1942647248506546,0.9261242151260376,0.9279999732971191,0.9708168506622314,0.8197879791259766,232.0,633.0,18.0,51.0,0.1640346348285675,0.9320388436317444,1.0,0.981630802154541,0.774193525314331,24.0,72.0,0.0,7.0
72,0.21123246848583221,0.9250535368919373,0.9176470637321472,0.9627265334129333,0.8268551230430603,234.0,630.0,21.0,49.0,0.18269868195056915,0.9320388436317444,1.0,0.9753584861755371,0.774193525314331,24.0,72.0,0.0,7.0
73,0.1964872032403946,0.9207708835601807,0.9230769276618958,0.9700487852096558,0.8056536912918091,228.0,632.0,19.0,55.0,0.18015429377555847,0.9223300814628601,1.0,0.9807347655296326,0.7419354915618896,23.0,72.0,0.0,8.0
74,0.18544787168502808,0.937901496887207,0.9343629479408264,0.9706785082817078,0.8551236987113953,242.0,634.0,17.0,41.0,0.16463828086853027,0.9417475461959839,1.0,0.9767025113105774,0.8064516186714172,25.0,72.0,0.0,6.0
75,0.20439667999744415,0.9250535368919373,0.9456067085266113,0.9665559530258179,0.7985865473747253,226.0,638.0,13.0,57.0,0.15347981452941895,0.9320388436317444,1.0,0.983198881149292,0.774193525314331,24.0,72.0,0.0,7.0
76,0.18164794147014618,0.9368308186531067,0.9375,0.9711995124816895,0.8480565547943115,240.0,635.0,16.0,43.0,0.16341151297092438,0.9320388436317444,1.0,0.9791666865348816,0.774193525314331,24.0,72.0,0.0,7.0
77,0.19012241065502167,0.9293361902236938,0.935742974281311,0.9690228700637817,0.8233215808868408,233.0,635.0,16.0,50.0,0.18642722070217133,0.9320388436317444,1.0,0.9802867770195007,0.774193525314331,24.0,72.0,0.0,7.0
78,0.204438716173172,0.9282655119895935,0.9462810158729553,0.9654187560081482,0.8091872930526733,229.0,638.0,13.0,54.0,0.20378035306930542,0.9320388436317444,1.0,0.9825268387794495,0.774193525314331,24.0,72.0,0.0,7.0
79,0.20286764204502106,0.9271948337554932,0.9215686321258545,0.9649601578712463,0.8303886651992798,235.0,631.0,20.0,48.0,0.16614215075969696,0.9223300814628601,1.0,0.9791666865348816,0.7419354915618896,23.0,72.0,0.0,8.0
80,0.2036832571029663,0.9282655119895935,0.9576271176338196,0.9629029035568237,0.7985865473747253,226.0,641.0,10.0,57.0,0.24695242941379547,0.9223300814628601,1.0,0.9713261723518372,0.7419354915618896,23.0,72.0,0.0,8.0
81,0.19371488690376282,0.9293361902236938,0.9322709441184998,0.969139575958252,0.8268551230430603,234.0,634.0,17.0,49.0,0.16268225014209747,0.9223300814628601,1.0,0.9809588193893433,0.7419354915618896,23.0,72.0,0.0,8.0
82,0.1874663233757019,0.9271948337554932,0.9352226853370667,0.9719377160072327,0.8162544369697571,231.0,635.0,16.0,52.0,0.16911429166793823,0.9223300814628601,1.0,0.9775986671447754,0.7419354915618896,23.0,72.0,0.0,8.0
83,0.18125776946544647,0.9336188435554504,0.9437751173973083,0.9718047976493835,0.8303886651992798,235.0,637.0,14.0,48.0,0.16183724999427795,0.9223300814628601,1.0,0.9796147346496582,0.7419354915618896,23.0,72.0,0.0,8.0
84,0.1965988129377365,0.9271948337554932,0.9317269325256348,0.9685153961181641,0.8197879791259766,232.0,634.0,17.0,51.0,0.1563146412372589,0.9223300814628601,1.0,0.9807347655296326,0.7419354915618896,23.0,72.0,0.0,8.0
85,0.18376250565052032,0.9357602000236511,0.9272030591964722,0.9716500639915466,0.8551236987113953,242.0,632.0,19.0,41.0,0.1343589425086975,0.9514563083648682,1.0,0.9887992143630981,0.8387096524238586,26.0,72.0,0.0,5.0
86,0.1849307268857956,0.9346895217895508,0.93359375,0.9723420739173889,0.8445229530334473,239.0,634.0,17.0,44.0,0.17328613996505737,0.9223300814628601,0.9599999785423279,0.9852150678634644,0.774193525314331,24.0,71.0,1.0,7.0
87,0.17556019127368927,0.9357602000236511,0.9477911591529846,0.9744970202445984,0.833922266960144,236.0,638.0,13.0,47.0,0.19271422922611237,0.9223300814628601,1.0,0.9697580337524414,0.7419354915618896,23.0,72.0,0.0,8.0
88,0.21727606654167175,0.9314774870872498,0.929411768913269,0.9587126970291138,0.8374558091163635,237.0,633.0,18.0,46.0,0.18831980228424072,0.9320388436317444,0.9615384340286255,0.9836469292640686,0.8064516186714172,25.0,71.0,1.0,6.0
89,0.2000860571861267,0.9261242151260376,0.938524603843689,0.9683959484100342,0.8091872930526733,229.0,636.0,15.0,54.0,0.17573465406894684,0.9223300814628601,0.9599999785423279,0.9811827540397644,0.774193525314331,24.0,71.0,1.0,7.0
90,0.20134612917900085,0.9261242151260376,0.9115384817123413,0.9669332504272461,0.8374558091163635,237.0,628.0,23.0,46.0,0.14963044226169586,0.9320388436317444,1.0,0.9845430254936218,0.774193525314331,24.0,72.0,0.0,7.0
91,0.17475369572639465,0.9293361902236938,0.9322709441184998,0.9762150645256042,0.8268551230430603,234.0,634.0,17.0,49.0,0.15893252193927765,0.9223300814628601,1.0,0.9838709831237793,0.7419354915618896,23.0,72.0,0.0,8.0
92,0.17021849751472473,0.9357602000236511,0.9305019378662109,0.9753491282463074,0.851590096950531,241.0,633.0,18.0,42.0,0.12654177844524384,0.9514563083648682,1.0,0.9885753989219666,0.8387096524238586,26.0,72.0,0.0,5.0
93,0.1833723485469818,0.9314774870872498,0.92277991771698,0.9733001589775085,0.8445229530334473,239.0,631.0,20.0,44.0,0.15799519419670105,0.9320388436317444,1.0,0.9827507734298706,0.774193525314331,24.0,72.0,0.0,7.0
94,0.16748802363872528,0.9443255066871643,0.9391635060310364,0.975650429725647,0.8727915287017822,247.0,635.0,16.0,36.0,0.17829039692878723,0.9223300814628601,1.0,0.9789426326751709,0.7419354915618896,23.0,72.0,0.0,8.0
95,0.21359215676784515,0.9229121804237366,0.9073359370231628,0.9625690579414368,0.8303886651992798,235.0,627.0,24.0,48.0,0.1649116426706314,0.9223300814628601,1.0,0.9802866578102112,0.7419354915618896,23.0,72.0,0.0,8.0
96,0.20126618444919586,0.9207708835601807,0.9336099624633789,0.9686645865440369,0.7950530052185059,225.0,635.0,16.0,58.0,0.1842041015625,0.9320388436317444,0.9615384340286255,0.9791667461395264,0.8064516186714172,25.0,71.0,1.0,6.0
97,0.21511565148830414,0.921841561794281,0.9233871102333069,0.9625392556190491,0.8091872930526733,229.0,632.0,19.0,54.0,0.1670239418745041,0.9223300814628601,1.0,0.982526957988739,0.7419354915618896,23.0,72.0,0.0,8.0
98,0.17427945137023926,0.9346895217895508,0.9512194991111755,0.9765135645866394,0.8268551230430603,234.0,639.0,12.0,49.0,0.14447426795959473,0.9417475461959839,1.0,0.9827508926391602,0.8064516186714172,25.0,72.0,0.0,6.0
99,0.18950696289539337,0.921841561794281,0.93388432264328,0.9718074202537537,0.7985865473747253,226.0,635.0,16.0,57.0,0.16160248219966888,0.9320388436317444,1.0,0.9820788502693176,0.774193525314331,24.0,72.0,0.0,7.0
