,loss,accuracy,precision,auc,recall,true_positives,true_negatives,false_positives,false_negatives,val_loss,val_accuracy,val_precision,val_auc,val_recall,val_true_positives,val_true_negatives,val_false_positives,val_false_negatives
0,0.6314527988433838,0.6857143044471741,0.0,0.5281494855880737,0.0,0.0,432.0,4.0,194.0,0.6166087985038757,0.695652186870575,0.0,0.6711309552192688,0.0,0.0,48.0,0.0,21.0
1,0.6247339248657227,0.6920635104179382,0.0,0.5561453700065613,0.0,0.0,436.0,0.0,194.0,0.6909932494163513,0.695652186870575,0.0,0.672619104385376,0.0,0.0,48.0,0.0,21.0
2,0.6061071157455444,0.6920635104179382,0.0,0.6259044408798218,0.0,0.0,436.0,0.0,194.0,0.5932499766349792,0.695652186870575,0.0,0.6448413133621216,0.0,0.0,48.0,0.0,21.0
3,0.5758805871009827,0.6920635104179382,0.0,0.6559869050979614,0.0,0.0,436.0,0.0,194.0,0.614986777305603,0.695652186870575,0.0,0.6617063283920288,0.0,0.0,48.0,0.0,21.0
4,0.5878532528877258,0.6920635104179382,0.0,0.6078749895095825,0.0,0.0,436.0,0.0,194.0,0.7667760252952576,0.695652186870575,0.0,0.658730149269104,0.0,0.0,48.0,0.0,21.0
5,0.5754826068878174,0.6920635104179382,0.0,0.6839946508407593,0.0,0.0,436.0,0.0,194.0,0.5792574882507324,0.695652186870575,0.0,0.668154776096344,0.0,0.0,48.0,0.0,21.0
6,0.577758252620697,0.6920635104179382,0.0,0.6820734739303589,0.0,0.0,436.0,0.0,194.0,0.6542155146598816,0.695652186870575,0.0,0.6790674924850464,0.0,0.0,48.0,0.0,21.0
7,0.5875784754753113,0.6920635104179382,0.0,0.6631573438644409,0.0,0.0,436.0,0.0,194.0,0.9286841750144958,0.695652186870575,0.0,0.6567460894584656,0.0,0.0,48.0,0.0,21.0
8,0.58659428358078,0.6904761791229248,0.0,0.6433663368225098,0.0,0.0,435.0,1.0,194.0,0.5727372169494629,0.695652186870575,0.0,0.668154776096344,0.0,0.0,48.0,0.0,21.0
9,0.5825386643409729,0.6920635104179382,0.0,0.6556204557418823,0.0,0.0,436.0,0.0,194.0,0.6952233910560608,0.695652186870575,0.0,0.6954365372657776,0.0,0.0,48.0,0.0,21.0
10,0.5749942064285278,0.6920635104179382,0.0,0.6633110046386719,0.0,0.0,436.0,0.0,194.0,0.5741392970085144,0.695652186870575,0.0,0.6865079402923584,0.0,0.0,48.0,0.0,21.0
11,0.56401127576828,0.6920635104179382,0.0,0.6923531293869019,0.0,0.0,436.0,0.0,194.0,0.5904563069343567,0.695652186870575,0.0,0.6924603581428528,0.0,0.0,48.0,0.0,21.0
12,0.5666084289550781,0.6920635104179382,0.0,0.6721307039260864,0.0,0.0,436.0,0.0,194.0,0.692510187625885,0.695652186870575,0.0,0.711805522441864,0.0,0.0,48.0,0.0,21.0
13,0.5546134114265442,0.6904761791229248,0.0,0.7038742899894714,0.0,0.0,435.0,1.0,194.0,0.6989444494247437,0.695652186870575,0.0,0.7043650150299072,0.0,0.0,48.0,0.0,21.0
14,0.5979132056236267,0.6920635104179382,0.0,0.6579140424728394,0.0,0.0,436.0,0.0,194.0,0.5830555558204651,0.695652186870575,0.0,0.6577381491661072,0.0,0.0,48.0,0.0,21.0
15,0.566074550151825,0.6920635104179382,0.0,0.6821621060371399,0.0,0.0,436.0,0.0,194.0,0.5835904479026794,0.695652186870575,0.0,0.6527777910232544,0.0,0.0,48.0,0.0,21.0
16,0.5330699682235718,0.6920635104179382,0.0,0.7437340617179871,0.0,0.0,436.0,0.0,194.0,0.6210469603538513,0.695652186870575,0.0,0.6631944179534912,0.0,0.0,48.0,0.0,21.0
17,0.5481371879577637,0.6920635104179382,0.0,0.7274307012557983,0.0,0.0,436.0,0.0,194.0,0.6357080936431885,0.695652186870575,0.0,0.6681548357009888,0.0,0.0,48.0,0.0,21.0
18,0.5309965014457703,0.6904761791229248,0.0,0.7488649487495422,0.0,0.0,435.0,1.0,194.0,0.586671769618988,0.695652186870575,0.0,0.6875,0.0,0.0,48.0,0.0,21.0
19,0.5610055327415466,0.6936507821083069,0.5714285969734192,0.7022604942321777,0.020618556067347527,4.0,433.0,3.0,190.0,0.5870600342750549,0.695652186870575,0.0,0.7113094925880432,0.0,0.0,48.0,0.0,21.0
20,0.5447403788566589,0.7079365253448486,0.65625,0.719947099685669,0.10824742168188095,21.0,425.0,11.0,173.0,0.5990097522735596,0.695652186870575,0.0,0.6572421193122864,0.0,0.0,48.0,0.0,21.0
21,0.5370568633079529,0.7095237970352173,0.6341463327407837,0.7388454079627991,0.1340206116437912,26.0,421.0,15.0,168.0,0.5818360447883606,0.695652186870575,0.5,0.6845238208770752,0.095238097012043,2.0,46.0,2.0,19.0
22,0.5664951205253601,0.6904761791229248,0.4931506812572479,0.698270320892334,0.1855670064687729,36.0,399.0,37.0,158.0,0.5890054106712341,0.695652186870575,0.0,0.668154776096344,0.0,0.0,48.0,0.0,21.0
23,0.5184866189956665,0.7126984000205994,0.6969696879386902,0.758730947971344,0.11855670064687729,23.0,426.0,10.0,171.0,0.6371387243270874,0.7101449370384216,0.6666666865348816,0.6914682984352112,0.095238097012043,2.0,47.0,1.0,19.0
24,0.5343397855758667,0.7222222089767456,0.6144578456878662,0.7381301522254944,0.26288658380508423,51.0,404.0,32.0,143.0,0.6373592019081116,0.739130437374115,1.0,0.6855158805847168,0.1428571492433548,3.0,48.0,0.0,18.0
